name,val,sr,mr,lr
ASK,826031073987.2439,458847290920.4054,342191902717.9271,24991880348.91137
CO2 (kg),64673186166.088036,39853897364.22664,22965703438.501686,1853585363.3597052
Seats,777738728.5017501,609846671.1009624,163719022.5621444,4173034.838643371
CO2 (kg) per ASK,0.07829389014860083,0.08685656023877442,0.06711352096905866,0.07416750310428108
Energy (MJ) per ASK,1.0901680906767204,1.2093951425652134,0.9344920641261333,1.0327120685406226
Share of world ASK (%),7.745673197084164,4.3025998352354335,3.2087251104822365,0.23434825136649348
Share of world Seats (%),13.96399160855403,10.949556047136317,2.9395103695331897,0.0749251918845244
Share of world CO2 (%),7.6585300795176074,4.719456235944399,2.7195742317280827,0.21949961184512568
