name,val,sr,mr,lr
ASK,1652315857408.94,452414133643.69806,476857758270.85596,723043965494.3859
CO2 (kg),128060012747.34131,38919628822.71826,32122098871.355766,57018285053.26728
Seats,906612079.8787489,584357272.2519962,220852708.83992082,101402098.78683186
CO2 (kg) per ASK,0.07750334911640752,0.08602655383301903,0.06736201375402676,0.07885866942306982
Energy (MJ) per ASK,1.0791605573170666,1.1978380913458346,0.9379520902459421,1.0980321058908455
Share of world ASK (%),15.49372542133591,4.242276276643025,4.471483547503017,6.779965597189867
Share of world Seats (%),16.27786171845765,10.491903960914858,3.9653231348117712,1.8206346227310197
Share of world CO2 (%),15.164730821986122,4.6088211466337565,3.803864862815639,6.7520448125367265
