name,val,sr,mr,lr
ASK,291109488803.08453,694227120.6632388,28229105203.539696,262186156478.8816
CO2 (kg),23194183635.56273,80150932.24625972,1880241422.0024917,21233791281.313976
Seats,49171780.684324846,2036583.4766821985,10241919.121780988,36893278.08586166
CO2 (kg) per ASK,0.07967512062532593,0.11545347316550598,0.06660648321813349,0.08098746160545019
Energy (MJ) per ASK,1.109400413770361,1.6075800061019818,0.9274320448094535,1.1276735160252558
Share of world ASK (%),2.729726563378347,0.00650975074733472,0.2647036297282239,2.4585131829027884
Share of world Seats (%),0.882859895862864,0.036566051729602166,0.1838896115505928,0.662404232582669
Share of world CO2 (%),2.7466306142182284,0.009491388346523577,0.22265619402422068,2.514483031847484
