name,val,sr,mr,lr
ASK,118901005979.33472,67065502759.78105,51835503219.553665,0.0
CO2 (kg),10168039860.028708,6419507538.528238,3748532321.500468,0.0
Seats,121242250.40685496,95988051.2347051,25254199.17214986,0.0
CO2 (kg) per ASK,0.08551685308529633,0.09571996442823948,0.07231592419626451,
Energy (MJ) per ASK,1.1907409923269108,1.3328096312792839,1.006930590074569,
Share of world ASK (%),1.114931827776129,0.628871580663359,0.4860602471127701,0.0
Share of world Seats (%),2.176856706808216,1.7234275378635207,0.45342916894469554,0.0
Share of world CO2 (%),1.2040884906733862,0.760191270818943,0.4438972198544429,0.0
