name,val,sr,mr,lr
ASK,417769887789.59155,29481778241.982056,167761138850.0366,220526970697.57297
CO2 (kg),31838272648.250435,2874712741.523094,11864699080.165192,17098860826.562153
Seats,134992284.54704812,37918659.414576024,67201071.82796682,29872553.30450529
CO2 (kg) per ASK,0.07621007061257053,0.09750811901262804,0.0707237633309772,0.0775363701431842
Energy (MJ) per ASK,1.0611528819471845,1.3577079862517827,0.9847612615705685,1.0796203437658558
Share of world ASK (%),3.917418029785486,0.276449914201201,1.5730920998295397,2.067876015754746
Share of world Seats (%),2.423733137561345,0.6808145492417335,1.206568695504346,0.5363498928152658
Share of world CO2 (%),3.770254462650325,0.34042043242445763,1.4050050751561163,2.0248289550697516
