name,val,sr,mr,lr
ASK,1434734110087.6562,502854401666.5265,795016022956.9862,136863685464.14314
CO2 (kg),115823898910.92755,49046107767.27527,56606225961.79388,10171565181.85841
Seats,1001636455.4204984,628099305.3535799,343283008.0798743,30254141.987044267
CO2 (kg) per ASK,0.0807284765146144,0.09753540508888842,0.07120136491243588,0.07431894842933522
Energy (MJ) per ASK,1.124067394507289,1.3580879189592057,0.9914114101731578,1.0348208009147941
Share of world ASK (%),13.453466693215432,4.715253437408042,7.4548458214121265,1.2833674343952608
Share of world Seats (%),17.983986839974072,11.277274884063162,6.163510789055123,0.5432011668557889
Share of world CO2 (%),13.715743205512165,5.807988037798269,6.703249212170241,1.204505955543656
