1.964000000000000000e+03;5.052928314446975655e+00;1.960165385895439386e-02;1.593767232521324795e+00;3.884079364389906105e-05;1.553631745755962388e-03;1.070972681174860448e+08
1.965000000000000000e+03;5.400368838524145509e+00;2.094946812935727376e-02;1.703355037466235400e+00;4.151149563280834385e-05;1.660459825312333429e-03;1.144613011388104260e+08
1.966000000000000000e+03;5.852843691308627250e+00;2.270473851758035913e-02;1.846072200471691627e+00;4.498957434130850669e-05;1.799582973652339617e-03;1.240515461629738212e+08
1.967000000000000000e+03;6.905693764269747348e+00;2.678902418546786832e-02;2.178156457880511265e+00;5.308261067133658893e-05;2.123304426853463069e-03;1.463667977427447438e+08
1.968000000000000000e+03;7.821422649157121043e+00;3.034138026756145329e-02;2.466990694145848817e+00;6.012162536504911528e-05;2.404865014601964123e-03;1.657757534620072842e+08
1.969000000000000000e+03;8.189920174693513744e+00;3.177088025132207560e-02;2.583220184238935069e+00;6.295418808055893356e-05;2.518167523222357342e-03;1.735860915149270892e+08
1.970000000000000000e+03;8.210977176152734813e+00;3.185256596467982149e-02;2.589861869387111160e+00;6.311604880715950970e-05;2.524641952286380171e-03;1.740323965465225279e+08
1.971000000000000000e+03;8.454386085877795054e+00;3.279681391313667843e-02;2.666636586992816582e+00;6.498708173012550859e-05;2.599483269205020344e-03;1.791914701855600476e+08
1.972000000000000000e+03;8.889564116035058916e+00;3.448498532253018584e-02;2.803898080055129860e+00;6.833220341320379767e-05;2.733288136528152015e-03;1.884151075051986277e+08
1.973000000000000000e+03;9.200405566147388470e+00;3.569082204352554133e-02;2.901942003671065695e+00;7.072157604397399835e-05;2.828863041758958741e-03;1.950034198763690889e+08
1.974000000000000000e+03;8.903351438419075947e+00;3.453847001580014758e-02;2.808246802473577830e+00;6.843818365085892229e-05;2.737527346034357000e-03;1.887073310377908945e+08
1.975000000000000000e+03;8.910119760316682402e+00;3.456472613795084914e-02;2.810381629842634066e+00;6.849021031298053509e-05;2.739608412519221620e-03;1.888507862265179753e+08
1.976000000000000000e+03;8.927667261532700849e+00;3.463279756574896839e-02;2.815916367466114067e+00;6.862509425181434854e-05;2.745003770072572749e-03;1.892227070861808360e+08
1.977000000000000000e+03;9.461612655677267725e+00;3.670411386874906229e-02;2.984330526580588394e+00;7.272941981918573683e-05;2.909176792767429257e-03;2.005397275302074850e+08
1.978000000000000000e+03;9.785990749584811965e+00;3.796246283404583477e-02;3.086644104934638477e+00;7.522284577419913599e-05;3.008913830967964356e-03;2.074149502788321674e+08
1.979000000000000000e+03;1.012641227317557480e+01;3.928304853332945101e-02;3.194018014830155572e+00;7.783959418757487308e-05;3.113583767502994381e-03;2.146302149562913179e+08
1.980000000000000000e+03;1.019743252552575541e+01;3.955855499550578469e-02;3.216418837481348270e+00;7.838551188013032631e-05;3.135420475205213595e-03;2.161354955647599399e+08
1.981000000000000000e+03;1.002474505927302673e+01;3.888865435005473686e-02;3.161950693851874661e+00;7.705809976893277305e-05;3.082323990757309621e-03;2.106569808643484116e+08
1.982000000000000000e+03;1.015378537235820922e+01;3.938923607089865608e-02;3.202651889252064343e+00;7.805000542450196612e-05;3.122000216980077777e-03;2.112811154504712224e+08
1.983000000000000000e+03;1.032536383653408407e+01;4.005483460211285707e-02;3.256770237463734396e+00;7.936889287076522796e-05;3.174755714830608359e-03;2.171757198749646842e+08
1.984000000000000000e+03;1.101437098399565606e+01;4.272767671868767797e-02;3.474093133467933914e+00;8.466514541351586730e-05;3.386605816540633283e-03;2.335187995930700600e+08
1.985000000000000000e+03;1.136243920725918066e+01;4.407792600130778365e-02;3.583878923884403989e+00;8.734067239360855227e-05;3.493626895744341657e-03;2.449843831011043787e+08
1.986000000000000000e+03;1.199971932927899410e+01;4.655010521812135565e-02;3.784886362186748343e+00;9.223931020763806899e-05;3.689572408305522543e-03;2.656270566347226202e+08
1.987000000000000000e+03;1.255136864807899499e+01;4.869009975707595111e-02;3.958884597157231511e+00;9.647972210781228890e-05;3.859188884312491664e-03;2.835420308660262823e+08
1.988000000000000000e+03;1.315973550166658512e+01;5.105011670985754035e-02;4.150772369209686730e+00;1.011561097289119293e-04;4.046244389156477064e-03;3.009022187985540628e+08
1.989000000000000000e+03;1.370338416262643300e+01;5.315907456753207749e-02;4.322247080094583360e+00;1.053350222606316182e-04;4.213400890425264729e-03;3.119054803909418583e+08
1.990000000000000000e+03;1.377768730177554346e+01;5.344731622140046212e-02;4.345683373087448231e+00;1.059061748112294555e-04;4.236246992449177462e-03;3.322014124878251553e+08
1.991000000000000000e+03;1.332410545234291988e+01;5.168775149853228890e-02;4.202617047205630563e+00;1.024195868531022562e-04;4.096783474124091225e-03;3.296817580475515127e+08
1.992000000000000000e+03;1.335499908162666394e+01;5.180759610941572391e-02;4.212361348130169603e+00;1.026570596619862515e-04;4.106282386479449299e-03;3.626915428247148395e+08
1.993000000000000000e+03;1.342787636096267789e+01;5.209030647355101379e-02;4.235347904157286791e+00;1.032172519290971426e-04;4.128690077163885488e-03;3.957013276018782258e+08
1.994000000000000000e+03;1.406840427477898814e+01;5.457508473920105740e-02;4.437379743326057557e+00;1.081408548332914106e-04;4.325634193331654581e-03;4.218456319316902757e+08
1.995000000000000000e+03;1.441092748765825071e+01;5.590382345063695663e-02;4.545416556653507634e+00;1.107737584887125707e-04;4.430950339548504237e-03;4.500703848819119334e+08
1.996000000000000000e+03;1.506317913771557393e+01;5.843408120964790203e-02;4.751146233096206650e+00;1.157874792793551301e-04;4.631499171174204010e-03;4.762146892117241025e+08
1.997000000000000000e+03;1.552183071092809108e+01;6.021331274045591680e-02;4.895811623745125907e+00;1.193130371343247503e-04;4.772521485372990119e-03;5.000011517717388272e+08
1.998000000000000000e+03;1.582791528413934934e+01;6.140069626982416762e-02;4.992355159059019165e+00;1.216658446561905799e-04;4.866633786247621246e-03;5.186789571638592482e+08
1.999000000000000000e+03;1.633845231166174727e+01;6.338120528814154830e-02;5.153385978183768756e+00;1.255902350491576501e-04;5.023609401966305787e-03;5.488223460640139580e+08
2.000000000000000000e+03;1.708874626868279023e+01;6.629179525157771757e-02;5.390039627126298249e+00;1.313575863637603312e-04;5.254303454550413033e-03;6.005921366075778008e+08
