name,val,sr,mr,lr
ASK,287291851269.1059,38209296176.211334,145322713620.0351,103759841472.85944
CO2 (kg),21417441365.552597,3194954170.148214,10295021467.01189,7927465728.39249
Seats,118769144.37520179,41058285.86513677,62941743.572064646,14769114.938000374
CO2 (kg) per ASK,0.0745494216802234,0.08361719502536546,0.07084248023285297,0.07640206091164939
Energy (MJ) per ASK,1.038029922129693,1.1642900573152153,0.9864142817232692,1.0638261645925864
Share of world ASK (%),2.693928669504469,0.35828763661753105,1.3626875347205474,0.9729534981663901
Share of world Seats (%),2.132453065061332,0.7371853017874913,1.1300941394049306,0.26517362386890975
Share of world CO2 (%),2.5362306799475083,0.37834308258637595,1.219125517829103,0.938762079532029
