name,val,sr,mr,lr
ASK,142903031343.8181,66967672768.197205,73365362359.88696,2569996215.7339797
CO2 (kg),11602753629.786163,6185530172.484366,5233614928.984502,183608528.31729698
Seats,118096533.83288115,88122200.60220572,29384053.06567543,590280.165
CO2 (kg) per ASK,0.08119319457871031,0.09236591204079979,0.07133631949245327,0.07144311232569624
Energy (MJ) per ASK,1.130538152361789,1.2861076360111363,0.9932905245784631,0.9947775133957704
Share of world ASK (%),1.3399982331402986,0.6279542312227087,0.6879452101993433,0.024098791718246936
Share of world Seats (%),2.1203766085026055,1.58219929732321,0.5275790640191511,0.010598247160244562
Share of world CO2 (%),1.373985772878838,0.7324839194110283,0.6197591263758931,0.021742727091916773
