name,val,sr,mr,lr
ASK,859737557085.854,18467216848.7626,121783573816.88235,719486766420.209
CO2 (kg),70421229034.66943,1787976859.425004,8593543299.96341,60039708875.281006
Seats,158534123.15888235,21052069.863576055,50018332.444786124,87463720.8505202
CO2 (kg) per ASK,0.08191014624668434,0.09681896704130638,0.07056405909786269,0.08344796829830144
Energy (MJ) per ASK,1.1405210236880097,1.3481121993093292,0.9825375317423919,1.161933735799134
Share of world ASK (%),8.061738065497222,0.1731666411527885,1.141961595954577,6.746609828389855
Share of world Seats (%),2.846417549148863,0.37798159734693954,0.8980593982742464,1.5703765535276772
Share of world CO2 (%),8.33920721662873,0.21173032242793707,1.0176382787665545,7.109838615434234
