"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGEix-GLOBIOM_1.2","COV_SelfReliance_min_GDP","World","Price|Carbon","US$2010/t CO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,"",0
"REMIND 1.7","ADVANCE_2030_Price1.5C","World","Price|Carbon","US$2010/t CO2","",0,0,0,1.80103,"","","","",14.55476,15.05174,152.3951,194.50717,248.25537,316.86149,404.43007,516.19161,"",739.67696,"",963.17067,"",1186.6492,"",1410.09
"AIM/CGE 2.2","EN_INDCi2030_1200","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",3,3,50,136.9838,112.7114,94.4331,114.3129,162.4281,183.3161,194.0572,191.2939,189.1947,187.3415,185.7342,183.9408,181.1098
"POLES ENGAGE","EN_NPi2020_1800","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",16.30815315246582,20.49293899536133,23.50185585021973,40.15688705444336,74.71519470214844,125.8366012573242,"",226.5018310546875,"",327.1673583984375,"",427.8385620117188,"",528.5042114257812,"",629.1705932617188
"REMIND 1.6","EMF30_Baseline","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"REMIND 2.1","LeastTotalCost_CBA_brkSR15_SSP2_P50","World","Price|Carbon","US$2010/t CO2","",0,35.2122,45.8546,63.7252,"","","","",59.805,69.7013,80.0312,89.5311,98.3893,106.2168,115.0475,127.8983,"",140.2792,"",170.3194,"",204.2122,"",247.5793
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",40.17678785808114,102.384093271716,46.08535787566314,58.81789255792305,75.06819181678317,95.80814914597376,122.2781742922565,156.0613793453684,"",254.2075422631467,"",414.0772996787393,"",674.4882885172111,"",1098.670348989998
"POLES EMF33","EMF33_Baseline","World","Price|Carbon","US$2010/t CO2",0,0.018340135,0.032922725,"",0.7199593190000001,"","","","","",0.7272948090000001,"",0.764172953,"",0.859711742,"",0.8403858359999999,"",0.84495979,"",0.849818295,"",0.85100522,"",0.848304397
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050","World","Price|Carbon","US$2010/t CO2","","",2.092916931,1.705778037,2.987899243,"","","","",135.3289828,184.0661298,268.1334456,371.242178,508.9142782,672.7068853,658.7476654,644.6272791,"",613.2697212,"",588.2881206,"",567.5614537,"",547.739335
"REMIND 1.7","ADVANCE_2020_WB2C","World","Price|Carbon","US$2010/t CO2","",0,0,0,1.80103,"","","","",52.00569,66.37235,84.71485,108.1234,137.99522,176.11583,224.76157,286.85514,"",411.0458,"",535.2613200000001,"",659.48663,"",783.68444
"REMIND-MAgPIE 1.7-3.0","EMF33_tax_lo_full","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",25.50405,29.56635,34.27589,39.73552,46.0647,53.40225,61.90745,71.76642,"",96.44756,"",129.61652,"",174.19127,"",234.09562
"TIAM-ECN 1.1","EN_INDCi2030_1600","World","Price|Carbon","US$2010/t CO2","",-7.372643724758686e-8,-0.0831236225345721,"",7.671719394278333,"","","","","",20.36533524759088,"",58.27689958027631,"",94.91089303218774,"",154.4434423587862,"",251.5182199314362,"",397.1100238931606,"",382.3361847408534,"",371.8356363201484
