"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_cost100","World","GDP|PPP","billion US$2010/yr","",62912.32486,73641.58505,92970.30611,111553.3592,"","","","",132764.83,154864.27,177771.99,201807.87,226797.56,251898.79,276041.7,300816.34,"",362796.17,"",429397.76,"",492561.08,"",567988.74
"REMIND 2.1","TechCost-SSP2-B1100-bioH","World","GDP|PPP","billion US$2010/yr","",64109.8738,75282.9893,92934.568,114733.5,"","","","",136768.6113,158366.6698,181026.8818,203347.9826,226950.5302,251212.5745,277586.5936,303795.5053,"",365037.8,"",434640.8231,"",506056.5064,"",590626.5426
"AIM/CGE 2.2","EN_INDCi2030_1800f","World","GDP|PPP","billion US$2010/yr","","",85486.6876,101995,128485,"","","","",156490,185447,211378,242469,274633,307206,340772,376390,413358,453007,495329,541838,590027,642409,698129,756304
"MESSAGEix-GLOBIOM_1.2","COV_Restore_1000","World","GDP|PPP","billion US$2010/yr","","","","",101632.589959386,107164.325495262,112451.46577543,117397.904889904,121926.132977328,126661.374283893,143624.583213343,165140.622621068,183645.441784395,206895.646861639,227654.304000579,254771.379951093,280804.050953185,"",315704.602069339,"",364448.630378929,"",429262.243525399,"",516503.953359037
"IMAGE 3.0.2","EMF33_WB2C_nofuel","World","GDP|PPP","billion US$2010/yr",53182.31445,63148.6668,75308.07109,"",111762.4234,"","","","","",159294.1969,"",207346.2531,"",257634.7469,"",311575.6531,"",372792.75,"",439657.4531,"",512617.3938,"",592070.4625
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_NDCp","World","GDP|PPP","billion US$2010/yr","",64109.8737,75295.0275,92917.077,114751.1774,"","","","",137014.5185,159180.5612,182570.8067,206035.8474,230828.2388,256300.3324,283051.27,309561.0774,"",371246.9595,"",440557.9389,"",511732.0859,"",595991.6138
"COFFEE 1.1","EN_INDCi2030_900f","World","GDP|PPP","billion US$2010/yr","","",71444.67764081662,85952.25572846919,103865.9173940618,"","","","",123295.1871375469,142688.3735872234,161554.2398436184,180181.6679035772,198779.6449716973,217163.6534435896,"",254902.3191535574,"",294551.7475342619,"",335045.1373940505,"",377885.2129805703,"",423868.8161861802
"AIM/CGE 2.2","EN_INDCi2030_900f","World","GDP|PPP","billion US$2010/yr","","",85486.6876,101995,128485,"","","","",156490,185447,211378,233956,265514,300549,333305,367559,405064,445484,489742,537396,587099,640227,696004,754113
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f_COV","World","GDP|PPP","billion US$2010/yr","","","","",103694.4518111632,"","","","",124273.2038588904,142487.152128431,164885.4118173453,184032.8486645212,207442.0001330544,227675.0498356214,252746.3460140277,274577.153941194,"",327638.8564318413,"",384962.7503246712,"",446963.3554646249,"",513998.8316715565
"POLES ENGAGE","EN_NPi2020_3000","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,108667.9140625,"","","","",130665.84375,153047.59375,176317.484375,201421.390625,228808.078125,258991.96875,"",331295.75,"",415840.53125,"",509624.40625,"",618310.375,"",741451.625
