run,case,case_label,biomass_share_world_pct,efficiency_gain_pct_per_yr,carbon_budget_share_world_pct,objective_kind,constraint,constraint_name,component,year,g_value,g_bound,slack,active,ineq_tolerance,ineq_tolerance_is_default,lambda_raw,objective_scale,f_opt_scaled,kkt_residual,kkt_residual_relative,objective_grad_norm,max_constraint_violation,run_feasible,termination_message,x_eval_distance_from_x_opt,n_database_entries,min_residual_kerosene_fraction,blend_degenerate,n_gradient_points,lambda_eur_discounted2020_per_unit_g,f_opt_eur_discounted2020,budget_adjusted_gtco2,shadow_price_eur_per_tco2_discounted2020,undiscount_factor_to_year,shadow_price_eur_per_tco2_undiscounted_year,allocated_resource_mj,allocated_resource_ej,shadow_price_eur_per_gj_discounted2020,shadow_price_eur_per_ej_discounted2020,shadow_price_eur_per_gj_undiscounted_year,shadow_price_eur_per_ej_undiscounted_year,ramp_branch_active,ramp_rate_cap_mj,ramp_volume_cap_mj,ramp_previous_consumption_mj,shadow_price_eur_per_gj_of_cap_discounted2020,d_obj_d_volume_bound_eur_per_ej_per_yr_discounted2020,d_obj_d_rate_bound_eur_per_unit_tau_discounted2020,shadow_price_eur_per_gj_of_cap_undiscounted_year,d_obj_d_volume_bound_eur_per_ej_per_yr_undiscounted_year,d_obj_d_rate_bound_eur_per_unit_tau_undiscounted_year,lambda_gtco2_per_unit_g
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G5,biofuel_use_growth_constraint,4,2050.0,-7.3711525310476045,0.0,7.3711525310476045,False,0.0001,True,0.0,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,0.0,269700966128.75238,,,3.7453181345368614,,,,,,,,rate,1891853114192.6743,154900000000.0,760293336143.5325,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,0,2030.0,2.3247735434151063e-13,0.0,2.3247735434151063e-13,True,0.0001,True,47.794056158820126,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,477940561588.20123,269700966128.75238,,,1.552969421732896,,,,,,,,volume,0.0,154900000000.0,0.0,3085.4781251659215,15427390625829.605,0.0,4791.653179808422,23958265899042.1,0.0,
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,1,2035.0,4.980531794706263e-13,0.0,4.980531794706263e-13,True,0.0001,True,14.940356048406258,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,149403560484.06256,269700966128.75238,,,1.9352824430911528,,,,,,,,rate,385440768000.1126,154900000000.0,154900000000.0453,964.5162071275827,0.0,1549016115099.2134,1866.6112817308806,0.0,2997783691616.772,
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,2,2040.0,-1.5463211153797956,0.0,1.5463211153797956,False,0.0001,True,0.0,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,0.0,269700966128.75238,,,2.411714024837406,,,,,,,,rate,959099971830.1583,154900000000.0,385440768000.16016,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,3,2045.0,-6.217299765891721,0.0,6.217299765891721,False,0.0001,True,0.0,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,0.0,269700966128.75238,,,3.005434456537094,,,,,,,,rate,1790532443617.838,154900000000.0,719574831057.8375,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B15_2_0,B15,15 % biomass,15.0,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,4,2050.0,-7.25401100546876,0.0,7.25401100546876,False,0.0001,True,0.0,1e-10,26.97009661287524,3.37945056016079e-14,6.073245329831918e-14,0.5564488797382929,0.07278883546291397,False,Positive directional derivative for linesearch,0.0,62,9.999999979691624e-06,False,13,0.0,269700966128.75238,,,3.7453181345368614,,,,,,,,rate,2059016893451.648,154900000000.0,827472709881.2245,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G1,aviation_carbon_budget_constraint,0,,8.346377648353573e-10,0.0,8.346377648353573e-10,True,0.0001,True,82.95186541192567,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,829518654119.2566,198186570094.97736,1.9954654899519684,415.7018291201936,,,,,,,,,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,0,2030.0,-0.8558728970651466,0.0,0.8558728970651466,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.552969421732896,,,,,,,,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,1,2035.0,-0.6296777614596712,0.0,0.6296777614596712,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.9352824430911528,,,,,,,,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,2,2040.0,-1.7053025658242404e-15,0.0,1.7053025658242404e-15,True,0.0001,True,8.77180565861997,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,87718056586.19969,198186570094.97736,,,2.411714024837406,,,,,,,,,,,,,,,,,,
