run,case,case_label,biomass_share_world_pct,efficiency_gain_pct_per_yr,carbon_budget_share_world_pct,objective_kind,constraint,constraint_name,component,year,g_value,g_bound,slack,active,ineq_tolerance,lambda_raw,objective_scale,f_opt_scaled,kkt_residual,kkt_residual_relative,objective_grad_norm,max_constraint_violation,run_feasible,termination_message,x_eval_distance_from_x_opt,n_database_entries,min_residual_kerosene_fraction,blend_degenerate,n_gradient_points,lambda_eur_discounted2020_per_unit_g,f_opt_eur_discounted2020,budget_adjusted_gtco2,shadow_price_eur_per_tco2_discounted2020,undiscount_factor_to_year,shadow_price_eur_per_tco2_undiscounted_year,allocated_resource_mj,allocated_resource_ej,shadow_price_eur_per_gj_discounted2020,shadow_price_eur_per_ej_discounted2020,shadow_price_eur_per_gj_undiscounted_year,shadow_price_eur_per_ej_undiscounted_year,ramp_branch_active,ramp_rate_cap_mj,ramp_volume_cap_mj,ramp_previous_consumption_mj,shadow_price_eur_per_gj_of_cap_discounted2020,d_obj_d_volume_bound_eur_per_ej_per_yr_discounted2020,d_obj_d_rate_bound_eur_per_unit_tau_discounted2020,shadow_price_eur_per_gj_of_cap_undiscounted_year,d_obj_d_volume_bound_eur_per_ej_per_yr_undiscounted_year,d_obj_d_rate_bound_eur_per_unit_tau_undiscounted_year,lambda_gtco2_per_unit_g
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G4,electricity_trajectory_constraint,4,2050.0,-0.5483892036477143,0.0,0.5483892036477143,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,3.7453181345368614,,2142397116000.0002,2.142397116,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G5,biofuel_use_growth_constraint,0,2030.0,-0.008479224540374343,0.0,0.008479224540374343,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,1.552969421732896,,,,,,,,volume,89799803521.1529,154900000000.0,36088527006.63617,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G5,biofuel_use_growth_constraint,1,2035.0,-0.44878777437029177,0.0,0.44878777437029177,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,1.9352824430911528,,,,,,,,rate,384775834085.2048,154900000000.0,154632777972.77072,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G5,biofuel_use_growth_constraint,2,2040.0,-2.6987540467533235,0.0,2.6987540467533235,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,2.411714024837406,,,,,,,,rate,777986443389.6538,154900000000.0,312655302931.15594,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G5,biofuel_use_growth_constraint,3,2045.0,-3.4109635418248083,0.0,3.4109635418248083,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,3.005434456537094,,,,,,,,rate,895668913102.7264,154900000000.0,359949248128.3463,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G5,biofuel_use_growth_constraint,4,2050.0,-3.4816811450053304,0.0,3.4816811450053304,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,3.7453181345368614,,,,,,,,rate,913985251000.0646,154900000000.0,367310173530.76166,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G6,electrofuel_use_growth_constraint,0,2030.0,-0.999999880322412,0.0,0.999999880322412,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,1.552969421732896,,,,,,,,volume,0.0,154900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G6,electrofuel_use_growth_constraint,1,2035.0,-0.9999998786479029,0.0,0.9999998786479029,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,1.9352824430911528,,,,,,,,volume,46123.48440559383,154900000000.0,18535.99392585915,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G6,electrofuel_use_growth_constraint,2,2040.0,-0.5592432322880845,0.0,0.5592432322880845,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,2.411714024837406,,,,,,,,volume,46774.064933874026,154900000000.0,18797.447648965583,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G6,electrofuel_use_growth_constraint,3,2045.0,-0.00030233970710808573,0.0,0.00030233970710808573,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,3.005434456537094,,,,,,,,rate,169602666156.73914,154900000000.0,68159507682.58872,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_4,B5,5 % biomass,5.0,1.35,3.4,min_surplus_loss,G6,electrofuel_use_growth_constraint,4,2050.0,-0.001225390571631474,0.0,0.001225390571631474,False,0.0001,0.0,1e-10,-7.48094609739133,0.05803688584433555,0.09119296531001907,0.6364184523119047,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,21,0.5820272614085056,False,20,0.0,-74809460973.9133,,,3.7453181345368614,,,,,,,,rate,422025693324.8071,154900000000.0,169602660961.93707,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G1,aviation_carbon_budget_constraint,0,,6.841326718198384e-13,0.0,6.841326718198384e-13,True,0.0001,55.4044873378375,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,554044873378.375,-118277386248.61868,3.7285873434363737,148.59377623369585,,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G2,blend_completeness_constraint,0,2030.0,-0.9379292044333718,0.0,0.9379292044333718,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.552969421732896,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G2,blend_completeness_constraint,1,2035.0,-0.8474316269550107,0.0,0.8474316269550107,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.9352824430911528,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G2,blend_completeness_constraint,2,2040.0,-0.8113946773741493,0.0,0.8113946773741493,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,2.411714024837406,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G2,blend_completeness_constraint,3,2045.0,-0.8131447576417284,0.0,0.8131447576417284,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.005434456537094,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G2,blend_completeness_constraint,4,2050.0,-0.7348267841756485,0.0,0.7348267841756485,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.7453181345368614,,,,,,,,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G3,biomass_trajectory_constraint,0,2030.0,-0.564612577323968,0.0,0.564612577323968,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.552969421732896,,558414500000.0001,0.5584145000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G3,biomass_trajectory_constraint,1,2035.0,-0.080495220759815,0.0,0.080495220759815,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.9352824430911528,,657937750000.0001,0.6579377500000001,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G3,biomass_trajectory_constraint,2,2040.0,-1.2931877790833824e-14,0.0,1.2931877790833824e-14,True,0.0001,0.50156633772017,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,5015663377.2017,-118277386248.61868,,,2.411714024837406,,757461000000.0,0.757461,6.621678709797204,6621678709.797204,15.969595412385177,15969595412.385176,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G3,biomass_trajectory_constraint,3,2045.0,-2.2737367544323206e-15,0.0,2.2737367544323206e-15,True,0.0001,0.8149097607462148,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,8149097607.462148,-118277386248.61868,,,3.005434456537094,,772951000000.0,0.772951,10.54283855957512,10542838559.575119,31.68581027665497,31685810276.65497,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G3,biomass_trajectory_constraint,4,2050.0,2.842170943040401e-16,0.0,2.842170943040401e-16,True,0.0001,0.6061464586752322,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,6061464586.752322,-118277386248.61868,,,3.7453181345368614,,788441000000.0001,0.7884410000000002,7.687911443915678,7687911443.915678,28.793674147610854,28793674147.610855,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G4,electricity_trajectory_constraint,0,2030.0,-0.9999999599801221,0.0,0.9999999599801221,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.552969421732896,,1065287574000.0001,1.065287574,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G4,electricity_trajectory_constraint,1,2035.0,-0.9999999681884707,0.0,0.9999999681884707,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.9352824430911528,,1356710238000.0002,1.3567102380000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G4,electricity_trajectory_constraint,2,2040.0,-0.999999973477684,0.0,0.999999973477684,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,2.411714024837406,,1648132902000.0002,1.6481329020000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G4,electricity_trajectory_constraint,3,2045.0,-0.9999999762439538,0.0,0.9999999762439538,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.005434456537094,,1895265009000.0002,1.8952650090000003,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G4,electricity_trajectory_constraint,4,2050.0,-0.8343971877334911,0.0,0.8343971877334911,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.7453181345368614,,2142397116000.0002,2.142397116,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G5,biofuel_use_growth_constraint,0,2030.0,-0.2541317131636815,0.0,0.2541317131636815,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.552969421732896,,,,,,,,volume,89799803521.1529,154900000000.0,36088527006.63617,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G5,biofuel_use_growth_constraint,1,2035.0,-3.611003759986281e-11,0.0,3.611003759986281e-11,True,0.0001,0.055673945223753726,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,556739452.2375373,-118277386248.61868,,,1.9352824430911528,,,,,,,,rate,287488045305.29114,154900000000.0,115534997631.04875,3.5941862636380715,0.0,4305356597.485155,6.955765573218149,0.0,8332081034.359684,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G5,biofuel_use_growth_constraint,2,2040.0,-2.2944674291383387,0.0,2.2944674291383387,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,2.411714024837406,,,,,,,,rate,715362252893.4939,154900000000.0,287488045305.06287,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G5,biofuel_use_growth_constraint,3,2045.0,-3.410966685741433,0.0,3.410966685741433,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.005434456537094,,,,,,,,rate,895668913047.16,154900000000.0,359949248106.0154,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G5,biofuel_use_growth_constraint,4,2050.0,-3.481692395060039,0.0,3.481692395060039,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.7453181345368614,,,,,,,,rate,913985250738.6713,154900000000.0,367310173425.7135,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G6,electrofuel_use_growth_constraint,0,2030.0,-0.9999998798358448,0.0,0.9999998798358448,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.552969421732896,,,,,,,,volume,0.0,154900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G6,electrofuel_use_growth_constraint,1,2035.0,-0.9999998783522817,0.0,0.9999998783522817,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,1.9352824430911528,,,,,,,,volume,46316.160280658834,154900000000.0,18613.42603871642,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G6,electrofuel_use_growth_constraint,2,2040.0,-0.9999998767928271,0.0,0.9999998767928271,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,2.411714024837406,,,,,,,,volume,46887.981138539275,154900000000.0,18843.22801670978,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G6,electrofuel_use_growth_constraint,3,2045.0,-0.9999998730956752,0.0,0.9999998730956752,False,0.0001,0.0,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,0.0,-118277386248.61868,,,3.005434456537094,,,,,,,,volume,47489.060651428685,154900000000.0,19084.788391938615,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B5_3_6,B5,5 % biomass,5.0,1.35,3.6,min_surplus_loss,G6,electrofuel_use_growth_constraint,4,2050.0,-3.4083544322950293e-14,0.0,3.4083544322950293e-14,True,0.0001,0.015939630041396917,1e-10,-11.827738624861869,2.4127004076160016e-16,3.742873426351138e-16,0.6446118083047497,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,29,0.7348267841756133,False,26,159396300.41396916,-118277386248.61868,,,3.7453181345368614,,,,,,,,volume,48914.08387142434,154900000000.0,19657.473263657546,1.0290271169397622,5145135584.698811,0.0,3.854033922004675,19270169610.023373,0.0,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G1,aviation_carbon_budget_constraint,0,,1.4795997886821381e-06,0.0,1.4795997886821381e-06,True,0.0001,48.10448925298237,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,481044892529.82367,-152191497226.70032,3.9761761796484274,120.98178521162951,,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G2,blend_completeness_constraint,0,2030.0,-0.97999999,0.0,0.97999999,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,1.552969421732896,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G2,blend_completeness_constraint,1,2035.0,-0.9616737724762217,0.0,0.9616737724762217,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,1.9352824430911528,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G2,blend_completeness_constraint,2,2040.0,-0.9053472584474183,0.0,0.9053472584474183,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,2.411714024837406,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G2,blend_completeness_constraint,3,2045.0,-0.8131523790628279,0.0,0.8131523790628279,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,3.005434456537094,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G2,blend_completeness_constraint,4,2050.0,-0.8172689959841576,0.0,0.8172689959841576,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,3.7453181345368614,,,,,,,,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G3,biomass_trajectory_constraint,0,2030.0,-0.858546312899311,0.0,0.858546312899311,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,1.552969421732896,,558414500000.0001,0.5584145000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G3,biomass_trajectory_constraint,1,2035.0,-0.7642316783282064,0.0,0.7642316783282064,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,1.9352824430911528,,657937750000.0001,0.6579377500000001,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G3,biomass_trajectory_constraint,2,2040.0,-0.49042780535936537,0.0,0.49042780535936537,False,0.0001,0.0,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,0.0,-152191497226.70032,,,2.411714024837406,,757461000000.0,0.757461,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B5_3_8,B5,5 % biomass,5.0,1.35,3.8,min_surplus_loss,G3,biomass_trajectory_constraint,3,2045.0,-3.9653553778293826e-05,0.0,3.9653553778293826e-05,True,0.0001,0.41337187322232305,1e-10,-15.219149722670032,1.3808224523606804e-16,2.1085318581928846e-16,0.6548738862993102,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,38,0.8131447576420697,False,36,4133718732.2232304,-152191497226.70032,,,3.005434456537094,,772951000000.0,0.772951,5.34796996474968,5347969964.7496805,16.07297320458416,16072973204.584158,,,,,,,,,,,
