name,val,sr,mr,lr
ASK,1429341648353.2925,889128655849.3645,530353920196.26855,9859072307.659386
CO2 (kg),119189583592.32425,80008540218.37347,38456721598.592804,724321775.3579834
Seats,1379354882.0355942,1109495169.924633,268044535.6449235,1815176.4660378413
CO2 (kg) per ASK,0.0833877496885643,0.0899853352965473,0.07251143082785377,0.07346753860353242
Energy (MJ) per ASK,1.1610952488281105,1.2529603648886334,1.009652834311888,1.0229657273909578
Share of world ASK (%),13.402901711294657,8.337337680444506,4.973115750723185,0.09244828012696688
Share of world Seats (%),24.765771964408135,19.92054744709031,4.812633740992944,0.03259077632488008
Share of world CO2 (%),14.114304014074342,9.474526433676889,4.554004164354789,0.08577341604266678
