name,val,sr,mr,lr
ASK,7076791641304.644,809058324412.9419,2225336732367.2773,4042396584524.4233
CO2 (kg),546581916597.8095,68444924639.71389,155557051406.28516,322579940551.81055
Seats,2373189468.6945944,900456642.1331887,921394821.0794672,551338005.4819385
CO2 (kg) per ASK,0.07723583571510158,0.08459825772063835,0.06990270242868192,0.07979918194734997
Energy (MJ) per ASK,1.0754356871723003,1.1779504239582554,0.9733287679943052,1.1111278498998098
Share of world ASK (%),66.3589023023232,7.586520139047363,20.86692816431535,37.90545399896048
Share of world Seats (%),42.60967933305837,16.167343265568512,16.543279996490323,9.89905607099953
Share of world CO2 (%),64.72565057231837,8.105175347282135,18.420900962210375,38.19957426282588
